fname,label,filepath,score
b0401,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0401.wav,1
b0402,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0402.wav,0
b0403,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0403.wav,1
b0404,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0404.wav,0
b0405,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0405.wav,1
b0406,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0406.wav,1
b0407,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0407.wav,1
b0408,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0408.wav,1
b0409,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0409.wav,0
b0410,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0410.wav,0
b0411,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0411.wav,0
b0412,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0412.wav,1
b0413,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0413.wav,0
b0414,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0414.wav,1
b0415,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0415.wav,0
b0416,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0416.wav,1
b0417,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0417.wav,1
b0418,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0418.wav,0
b0419,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0419.wav,1
b0420,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0420.wav,0
b0421,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0421.wav,1
b0422,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0422.wav,1
b0423,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0423.wav,1
b0424,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0424.wav,1
b0425,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0425.wav,0
b0426,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0426.wav,0
b0427,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0427.wav,0
b0428,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0428.wav,1
b0429,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0429.wav,1
b0430,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0430.wav,1
b0431,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0431.wav,0
b0432,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0432.wav,0
b0433,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0433.wav,1
b0434,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0434.wav,1
b0435,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0435.wav,1
b0436,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0436.wav,1
b0437,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0437.wav,1
b0438,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0438.wav,0
b0439,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0439.wav,0
b0440,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0440.wav,1
b0441,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0441.wav,1
b0442,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0442.wav,1
b0443,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0443.wav,1
b0444,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0444.wav,0
b0445,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0445.wav,1
b0446,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0446.wav,1
b0447,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0447.wav,0
b0448,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0448.wav,0
b0449,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0449.wav,1
b0450,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0450.wav,1
b0451,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0451.wav,0
b0452,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0452.wav,1
b0453,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0453.wav,1
b0454,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0454.wav,1
b0455,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0455.wav,0
b0456,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0456.wav,1
b0457,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0457.wav,1
b0458,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0458.wav,1
b0459,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0459.wav,0
b0460,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0460.wav,1
b0461,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0461.wav,1
b0462,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0462.wav,0
b0463,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0463.wav,1
b0464,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0464.wav,1
b0465,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0465.wav,0
b0466,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0466.wav,0
b0467,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0467.wav,1
b0468,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0468.wav,1
b0469,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0469.wav,1
b0470,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0470.wav,1
b0471,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0471.wav,1
b0472,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0472.wav,1
b0473,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0473.wav,1
b0474,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0474.wav,1
b0475,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0475.wav,1
b0476,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0476.wav,0
b0477,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0477.wav,1
b0478,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0478.wav,1
b0479,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0479.wav,0
b0480,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0480.wav,0
b0481,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0481.wav,1
b0482,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0482.wav,1
b0483,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0483.wav,0
b0484,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0484.wav,1
b0485,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0485.wav,0
b0486,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0486.wav,1
b0487,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0487.wav,0
b0488,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0488.wav,1
b0489,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0489.wav,1
b0490,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0490.wav,1
c0001,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0001.wav,1
c0002,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0002.wav,1
c0003,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0003.wav,1
c0004,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0004.wav,1
c0005,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0005.wav,0
c0006,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0006.wav,1
c0007,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0007.wav,1
c0008,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0008.wav,0
c0009,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0009.wav,1
c0010,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0010.wav,1
c0011,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0011.wav,1
c0012,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0012.wav,1
c0013,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0013.wav,1
c0014,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0014.wav,1
c0015,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0015.wav,1
c0016,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0016.wav,1
c0017,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0017.wav,0
c0018,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0018.wav,1
c0019,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0019.wav,1
c0020,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0020.wav,1
c0021,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0021.wav,1
c0022,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0022.wav,1
c0023,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0023.wav,1
c0024,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0024.wav,1
c0025,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0025.wav,1
c0026,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0026.wav,1
c0027,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0027.wav,1
c0028,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0028.wav,1
c0029,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0029.wav,0
c0030,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0030.wav,1
c0031,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0031.wav,1
d0001,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0001.wav,1
d0002,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0002.wav,1
d0003,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0003.wav,1
d0004,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0004.wav,1
d0005,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0005.wav,1
d0006,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0006.wav,1
d0007,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0007.wav,1
d0008,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0008.wav,1
d0009,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0009.wav,0
d0010,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0010.wav,1
d0011,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0011.wav,1
d0012,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0012.wav,1
d0013,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0013.wav,1
d0014,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0014.wav,1
d0015,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0015.wav,1
d0016,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0016.wav,1
d0017,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0017.wav,1
d0018,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0018.wav,1
d0019,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0019.wav,1
d0020,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0020.wav,1
d0021,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0021.wav,1
d0022,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0022.wav,1
d0023,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0023.wav,1
d0024,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0024.wav,1
d0025,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0025.wav,1
d0026,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0026.wav,0
d0027,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0027.wav,1
d0028,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0028.wav,1
d0029,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0029.wav,1
d0030,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0030.wav,1
d0031,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0031.wav,1
d0032,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0032.wav,1
d0033,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0033.wav,1
d0034,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0034.wav,1
d0035,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0035.wav,1
d0036,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0036.wav,1
d0037,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0037.wav,1
d0038,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0038.wav,1
d0039,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0039.wav,1
d0040,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0040.wav,1
d0041,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0041.wav,1
d0042,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0042.wav,1
d0043,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0043.wav,1
d0044,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0044.wav,0
d0045,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0045.wav,1
d0046,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0046.wav,1
d0047,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0047.wav,1
d0048,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0048.wav,1
d0049,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0049.wav,1
d0050,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0050.wav,1
d0051,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0051.wav,1
d0052,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0052.wav,1
d0053,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0053.wav,1
d0054,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0054.wav,1
d0055,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0055.wav,1
e00001,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00001.wav,0
e00002,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00002.wav,1
e00003,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00003.wav,1
e00004,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00004.wav,1
e00005,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00005.wav,1
e00006,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00006.wav,1
e00007,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00007.wav,1
e00008,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00008.wav,1
e00009,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00009.wav,1
e00010,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00010.wav,1
e00011,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00011.wav,1
e00012,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00012.wav,1
e00013,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00013.wav,1
e00014,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00014.wav,1
e00015,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00015.wav,1
e00016,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00016.wav,1
e00017,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00017.wav,1
e00018,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00018.wav,1
e00019,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00019.wav,1
e00020,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00020.wav,0
e00021,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00021.wav,1
e00022,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00022.wav,1
e00023,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00023.wav,1
e00024,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00024.wav,1
e00025,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00025.wav,1
e00026,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00026.wav,1
e00027,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00027.wav,1
e00028,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00028.wav,1
e00029,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00029.wav,1
e00030,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00030.wav,1
e00031,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00031.wav,1
e00032,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00032.wav,1
e00033,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00033.wav,1
e00034,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00034.wav,1
e00035,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00035.wav,1
e00036,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00036.wav,1
e00037,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00037.wav,1
e00038,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00038.wav,1
e00039,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00039.wav,0
e00040,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00040.wav,1
e00041,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00041.wav,1
e00042,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00042.wav,1
e00043,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00043.wav,1
e00044,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00044.wav,0
e00045,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00045.wav,1
e00046,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00046.wav,1
e00047,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00047.wav,1
e00048,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00048.wav,0
e00049,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00049.wav,1
e00050,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00050.wav,1
e00051,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00051.wav,1
e00052,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00052.wav,1
e00053,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00053.wav,1
e00054,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00054.wav,1
e00055,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00055.wav,1
e00056,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00056.wav,1
e00057,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00057.wav,1
e00058,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00058.wav,1
e00059,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00059.wav,1
e00060,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00060.wav,1
e00061,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00061.wav,1
e00062,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00062.wav,1
e00063,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00063.wav,0
e00064,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00064.wav,1
e00065,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00065.wav,1
e00066,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00066.wav,0
e00067,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00067.wav,1
e00068,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00068.wav,1
e00069,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00069.wav,0
e00070,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00070.wav,1
e00071,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00071.wav,0
e00072,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00072.wav,1
e00073,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00073.wav,1
e00074,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00074.wav,1
e00075,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00075.wav,1
e00076,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00076.wav,1
e00077,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00077.wav,1
e00078,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00078.wav,1
e00079,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00079.wav,1
e00080,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00080.wav,1
e00081,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00081.wav,1
e00082,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00082.wav,1
e00083,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00083.wav,1
e00084,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00084.wav,1
e00085,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00085.wav,1
e00086,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00086.wav,1
e00087,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00087.wav,1
e00088,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00088.wav,1
e00089,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00089.wav,1
e00090,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00090.wav,1
e00091,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00091.wav,0
e00092,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00092.wav,1
e00093,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00093.wav,1
e00094,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00094.wav,1
e00095,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00095.wav,1
e00096,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00096.wav,0
e00097,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00097.wav,1
e00098,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00098.wav,1
e00099,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00099.wav,0
e00100,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00100.wav,1
e00101,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00101.wav,1
e00102,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00102.wav,1
e00103,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00103.wav,1
e00104,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00104.wav,0
e00105,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00105.wav,1
e00106,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00106.wav,1
e00107,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00107.wav,1
e00108,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00108.wav,1
e00109,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00109.wav,1
e00110,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00110.wav,1
e00111,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00111.wav,1
e00112,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00112.wav,1
e00113,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00113.wav,1
e00114,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00114.wav,1
e00115,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00115.wav,1
e00116,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00116.wav,0
e00117,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00117.wav,1
e00118,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00118.wav,1
e00119,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00119.wav,1
e00120,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00120.wav,0
e00121,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00121.wav,1
e00122,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00122.wav,1
e00123,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00123.wav,1
e00124,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00124.wav,1
e00125,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00125.wav,1
e00126,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00126.wav,1
e00127,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00127.wav,0
e00128,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00128.wav,1
e00129,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00129.wav,1
e00130,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00130.wav,1
e00131,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00131.wav,1
e00132,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00132.wav,1
e00133,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00133.wav,1
e00134,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00134.wav,1
e00135,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00135.wav,1
e00136,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00136.wav,1
e00137,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00137.wav,1
e00138,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00138.wav,1
e00139,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00139.wav,1
e00140,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00140.wav,1
e00141,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00141.wav,1
