fname,label,filepath,score
b0460,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0460.wav,1
b0461,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0461.wav,1
b0462,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0462.wav,0
b0463,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0463.wav,1
b0464,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0464.wav,1
b0465,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0465.wav,0
b0466,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0466.wav,0
b0467,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0467.wav,1
b0468,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0468.wav,1
b0469,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0469.wav,1
b0470,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0470.wav,1
b0471,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0471.wav,1
b0472,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0472.wav,1
b0473,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0473.wav,1
b0474,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0474.wav,1
b0475,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0475.wav,1
b0476,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0476.wav,0
b0477,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0477.wav,1
b0478,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0478.wav,1
b0479,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0479.wav,0
b0480,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0480.wav,0
b0481,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0481.wav,1
b0482,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0482.wav,1
b0483,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0483.wav,0
b0484,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0484.wav,1
b0485,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0485.wav,0
b0486,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0486.wav,1
b0487,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0487.wav,0
b0488,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0488.wav,1
b0489,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0489.wav,1
b0490,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-b/b0490.wav,1
c0001,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0001.wav,1
c0002,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0002.wav,1
c0003,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0003.wav,1
c0004,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0004.wav,1
c0005,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0005.wav,0
c0006,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0006.wav,1
c0007,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0007.wav,1
c0008,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0008.wav,0
c0009,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0009.wav,1
c0010,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0010.wav,1
c0011,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0011.wav,1
c0012,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0012.wav,1
c0013,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0013.wav,1
c0014,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0014.wav,1
c0015,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0015.wav,1
c0016,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0016.wav,1
c0017,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0017.wav,0
c0018,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0018.wav,1
c0019,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0019.wav,1
c0020,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0020.wav,1
c0021,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0021.wav,1
c0022,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0022.wav,1
c0023,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0023.wav,1
c0024,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0024.wav,1
c0025,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0025.wav,1
c0026,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0026.wav,1
c0027,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0027.wav,1
c0028,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0028.wav,1
c0029,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0029.wav,0
c0030,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0030.wav,1
c0031,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-c/c0031.wav,1
d0001,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0001.wav,1
d0002,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0002.wav,1
d0003,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0003.wav,1
d0004,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0004.wav,1
d0005,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0005.wav,1
d0006,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0006.wav,1
d0007,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0007.wav,1
d0008,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0008.wav,1
d0009,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0009.wav,0
d0010,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0010.wav,1
d0011,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0011.wav,1
d0012,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0012.wav,1
d0013,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0013.wav,1
d0014,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0014.wav,1
d0015,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0015.wav,1
d0016,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0016.wav,1
d0017,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0017.wav,1
d0018,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0018.wav,1
d0019,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0019.wav,1
d0020,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0020.wav,1
d0021,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0021.wav,1
d0022,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0022.wav,1
d0023,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0023.wav,1
d0024,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0024.wav,1
d0025,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0025.wav,1
d0026,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0026.wav,0
d0027,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0027.wav,1
d0028,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0028.wav,1
d0029,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0029.wav,1
d0030,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0030.wav,1
d0031,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0031.wav,1
d0032,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0032.wav,1
d0033,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0033.wav,1
d0034,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0034.wav,1
d0035,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0035.wav,1
d0036,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0036.wav,1
d0037,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0037.wav,1
d0038,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0038.wav,1
d0039,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0039.wav,1
d0040,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0040.wav,1
d0041,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0041.wav,1
d0042,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0042.wav,1
d0043,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0043.wav,1
d0044,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0044.wav,0
d0045,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0045.wav,1
d0046,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0046.wav,1
d0047,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0047.wav,1
d0048,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0048.wav,1
d0049,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0049.wav,1
d0050,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0050.wav,1
d0051,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0051.wav,1
d0052,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0052.wav,1
d0053,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0053.wav,1
d0054,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0054.wav,1
d0055,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-d/d0055.wav,1
e00001,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00001.wav,0
e00002,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00002.wav,1
e00003,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00003.wav,1
e00004,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00004.wav,1
e00005,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00005.wav,1
e00006,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00006.wav,1
e00007,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00007.wav,1
e00008,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00008.wav,1
e00009,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00009.wav,1
e00010,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00010.wav,1
e00011,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00011.wav,1
e00012,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00012.wav,1
e00013,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00013.wav,1
e00014,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00014.wav,1
e00015,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00015.wav,1
e00016,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00016.wav,1
e00017,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00017.wav,1
e00018,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00018.wav,1
e00019,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00019.wav,1
e00020,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00020.wav,0
e00021,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00021.wav,1
e00022,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00022.wav,1
e00023,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00023.wav,1
e00024,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00024.wav,1
e00025,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00025.wav,1
e00026,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00026.wav,1
e00027,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00027.wav,1
e00028,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00028.wav,1
e00029,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00029.wav,1
e00030,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00030.wav,1
e00031,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00031.wav,1
e00032,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00032.wav,1
e00033,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00033.wav,1
e00034,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00034.wav,1
e00035,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00035.wav,1
e00036,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00036.wav,1
e00037,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00037.wav,1
e00038,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00038.wav,1
e00039,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00039.wav,0
e00040,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00040.wav,1
e00041,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00041.wav,1
e00042,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00042.wav,1
e00043,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00043.wav,1
e00044,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00044.wav,0
e00045,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00045.wav,1
e00046,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00046.wav,1
e00047,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00047.wav,1
e00048,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00048.wav,0
e00049,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00049.wav,1
e00050,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00050.wav,1
e00051,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00051.wav,1
e00052,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00052.wav,1
e00053,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00053.wav,1
e00054,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00054.wav,1
e00055,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00055.wav,1
e00056,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00056.wav,1
e00057,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00057.wav,1
e00058,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00058.wav,1
e00059,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00059.wav,1
e00060,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00060.wav,1
e00061,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00061.wav,1
e00062,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00062.wav,1
e00063,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00063.wav,0
e00064,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00064.wav,1
e00065,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00065.wav,1
e00066,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00066.wav,0
e00067,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00067.wav,1
e00068,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00068.wav,1
e00069,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00069.wav,0
e00070,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00070.wav,1
e00071,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00071.wav,0
e00072,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00072.wav,1
e00073,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00073.wav,1
e00074,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00074.wav,1
e00075,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00075.wav,1
e00076,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00076.wav,1
e00077,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00077.wav,1
e00078,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00078.wav,1
e00079,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00079.wav,1
e00080,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00080.wav,1
e00081,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00081.wav,1
e00082,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00082.wav,1
e00083,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00083.wav,1
e00084,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00084.wav,1
e00085,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00085.wav,1
e00086,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00086.wav,1
e00087,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00087.wav,1
e00088,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00088.wav,1
e00089,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00089.wav,1
e00090,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00090.wav,1
e00091,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00091.wav,0
e00092,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00092.wav,1
e00093,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00093.wav,1
e00094,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00094.wav,1
e00095,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00095.wav,1
e00096,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00096.wav,0
e00097,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00097.wav,1
e00098,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00098.wav,1
e00099,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00099.wav,0
e00100,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00100.wav,1
e00101,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00101.wav,1
e00102,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00102.wav,1
e00103,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00103.wav,1
e00104,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00104.wav,0
e00105,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00105.wav,1
e00106,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00106.wav,1
e00107,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00107.wav,1
e00108,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00108.wav,1
e00109,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00109.wav,1
e00110,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00110.wav,1
e00111,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00111.wav,1
e00112,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00112.wav,1
e00113,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00113.wav,1
e00114,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00114.wav,1
e00115,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00115.wav,1
e00116,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00116.wav,0
e00117,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00117.wav,1
e00118,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00118.wav,1
e00119,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00119.wav,1
e00120,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00120.wav,0
e00121,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00121.wav,1
e00122,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00122.wav,1
e00123,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00123.wav,1
e00124,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00124.wav,1
e00125,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00125.wav,1
e00126,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00126.wav,1
e00127,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00127.wav,0
e00128,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00128.wav,1
e00129,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00129.wav,1
e00130,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00130.wav,1
e00131,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00131.wav,1
e00132,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00132.wav,1
e00133,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00133.wav,1
e00134,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00134.wav,1
e00135,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00135.wav,1
e00136,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00136.wav,1
e00137,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00137.wav,1
e00138,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00138.wav,1
e00139,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00139.wav,1
e00140,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00140.wav,1
e00141,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00141.wav,1
e00142,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00142.wav,0
e00143,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00143.wav,1
e00144,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00144.wav,1
e00145,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00145.wav,1
e00146,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00146.wav,1
e00147,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00147.wav,1
e00148,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00148.wav,1
e00149,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00149.wav,1
e00150,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00150.wav,1
e00151,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00151.wav,0
e00152,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00152.wav,1
e00153,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00153.wav,0
e00154,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00154.wav,1
e00155,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00155.wav,1
e00156,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00156.wav,1
e00157,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00157.wav,1
e00158,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00158.wav,0
e00159,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00159.wav,1
e00160,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00160.wav,1
e00161,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00161.wav,1
e00162,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00162.wav,1
e00163,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00163.wav,1
e00164,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00164.wav,1
e00165,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00165.wav,1
e00166,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00166.wav,1
e00167,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00167.wav,1
e00168,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00168.wav,1
e00169,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00169.wav,1
e00170,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00170.wav,1
e00171,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00171.wav,0
e00172,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00172.wav,0
e00173,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00173.wav,1
e00174,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00174.wav,0
e00175,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00175.wav,1
e00176,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00176.wav,1
e00177,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00177.wav,1
e00178,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00178.wav,1
e00179,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00179.wav,1
e00180,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00180.wav,1
e00181,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00181.wav,0
e00182,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00182.wav,1
e00183,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00183.wav,1
e00184,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00184.wav,1
e00185,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00185.wav,1
e00186,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00186.wav,1
e00187,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00187.wav,1
e00188,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00188.wav,1
e00189,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00189.wav,1
e00190,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00190.wav,1
e00191,0,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00191.wav,0
e00192,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00192.wav,1
e00193,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00193.wav,1
e00194,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00194.wav,1
e00195,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00195.wav,1
e00196,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00196.wav,1
e00197,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00197.wav,1
e00198,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00198.wav,1
e00199,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00199.wav,1
e00200,1,/home/rasp4b/FypPi/data/raw/DataSet2/training-e/e00200.wav,1
